i,j,k,x,y,z,f
0,0,0,0,0,0,5.49373e-11
0,0,1,0,0,0.19635,9.77377e-11
0,0,2,0,0,0.392699,1.20521e-10
0,0,3,0,0,0.589049,1.29352e-10
0,0,4,0,0,0.785398,1.31837e-10
0,0,5,0,0,0.981748,1.3232e-10
0,0,6,0,0,1.1781,1.32373e-10
0,0,7,0,0,1.37445,1.32372e-10
0,0,8,0,0,1.5708,1.3237e-10
0,0,9,0,0,1.76715,1.3237e-10
0,0,10,0,0,1.9635,1.3237e-10
0,0,11,0,0,2.15984,1.3237e-10
0,0,12,0,0,2.35619,1.3237e-10
0,0,13,0,0,2.55254,1.3237e-10
0,0,14,0,0,2.74889,1.3237e-10
0,0,15,0,0,2.94524,1.3237e-10
0,0,16,0,0,3.14159,1.3237e-10
0,0,17,0,0,3.33794,1.3237e-10
0,0,18,0,0,3.53429,1.3237e-10
0,0,19,0,0,3.73064,1.3237e-10
0,0,20,0,0,3.92699,1.3237e-10
0,0,21,0,0,4.12334,1.3237e-10
0,0,22,0,0,4.31969,1.3237e-10
0,0,23,0,0,4.51604,1.3237e-10
0,0,24,0,0,4.71239,1.32372e-10
0,0,25,0,0,4.90874,1.32373e-10
0,0,26,0,0,5.10509,1.3232e-10
0,0,27,0,0,5.30144,1.31837e-10
0,0,28,0,0,5.49779,1.29352e-10
0,0,29,0,0,5.69414,1.20521e-10
0,0,30,0,0,5.89049,9.77377e-11
0,0,31,0,0,6.08684,5.49373e-11
0,1,0,0,0.19635,0,1.69487e-10
0,1,1,0,0.19635,0.19635,3.01577e-10
0,1,2,0,0.19635,0.392699,3.71936e-10
0,1,3,0,0.19635,0.589049,3.9923e-10
0,1,4,0,0.19635,0.785398,4.0692e-10
0,1,5,0,0.19635,0.981748,4.08419e-10
0,1,6,0,0.19635,1.1781,4.08583e-10
0,1,7,0,0.19635,1.37445,4.08578e-10
0,1,8,0,0.19635,1.5708,4.08573e-10
0,1,9,0,0.19635,1.76715,4.08572e-10
0,1,10,0,0.19635,1.9635,4.08572e-10
0,1,11,0,0.19635,2.15984,4.08572e-10
0,1,12,0,0.19635,2.35619,4.08572e-10
0,1,13,0,0.19635,2.55254,4.08572e-10
0,1,14,0,0.19635,2.74889,4.08572e-10
0,1,15,0,0.19635,2.94524,4.08572e-10
0,1,16,0,0.19635,3.14159,4.08572e-10
0,1,17,0,0.19635,3.33794,4.08572e-10
0,1,18,0,0.19635,3.53429,4.08572e-10
0,1,19,0,0.19635,3.73064,4.08572e-10
0,1,20,0,0.19635,3.92699,4.08572e-10
0,1,21,0,0.19635,4.12334,4.08572e-10
0,1,22,0,0.19635,4.31969,4.08572e-10
0,1,23,0,0.19635,4.51604,4.08573e-10
0,1,24,0,0.19635,4.71239,4.08578e-10
0,1,25,0,0.19635,4.90874,4.08583e-10
0,1,26,0,0.19635,5.10509,4.08419e-10
0,1,27,0,0.19635,5.30144,4.0692e-10
0,1,28,0,0.19635,5.49779,3.9923e-10
0,1,29,0,0.19635,5.69414,3.71936e-10
0,1,30,0,0.19635,5.89049,3.01577e-10
0,1,31,0,0.19635,6.08684,1.69487e-10
0,2,0,0,0.392699,0,4.36686e-10
0,2,1,0,0.392699,0.19635,7.77157e-10
0,2,2,0,0.392699,0.392699,9.58651e-10
0,2,3,0,0.392699,0.589049,1.02913e-09
0,2,4,0,0.392699,0.785398,1.04901e-09
0,2,5,0,0.392699,0.981748,1.0529e-09
0,2,6,0,0.392699,1.1781,1.05332e-09
0,2,7,0,0.392699,1.37445,1.05331e-09
0,2,8,0,0.392699,1.5708,1.0533e-09
0,2,9,0,0.392699,1.76715,1.05329e-09
0,2,10,0,0.392699,1.9635,1.05329e-09
0,2,11,0,0.392699,2.15984,1.05329e-09
0,2,12,0,0.392699,2.35619,1.05329e-09
0,2,13,0,0.392699,2.55254,1.05329e-09
0,2,14,0,0.392699,2.74889,1.05329e-09
0,2,15,0,0.392699,2.94524,1.05329e-09
0,2,16,0,0.392699,3.14159,1.05329e-09
0,2,17,0,0.392699,3.33794,1.05329e-09
0,2,18,0,0.392699,3.53429,1.05329e-09
0,2,19,0,0.392699,3.73064,1.05329e-09
0,2,20,0,0.392699,3.92699,1.05329e-09
0,2,21,0,0.392699,4.12334,1.05329e-09
0,2,22,0,0.392699,4.31969,1.05329e-09
0,2,23,0,0.392699,4.51604,1.0533e-09
0,2,24,0,0.392699,4.71239,1.05331e-09
0,2,25,0,0.392699,4.90874,1.05332e-09
0,2,26,0,0.392699,5.10509,1.0529e-09
0,2,27,0,0.392699,5.30144,1.04901e-09
0,2,28,0,0.392699,5.49779,1.02913e-09
0,2,29,0,0.392699,5.69414,9.58651e-10
0,2,30,0,0.392699,5.89049,7.77157e-10
0,2,31,0,0.392699,6.08684,4.36686e-10
0,3,0,0,0.589049,0,1.04144e-09
0,3,1,0,0.589049,0.19635,1.85376e-09
0,3,2,0,0.589049,0.392699,2.2871e-09
0,3,3,0,0.589049,0.589049,2.45556e-09
0,3,4,0,0.589049,0.785398,2.50314e-09
0,3,5,0,0.589049,0.981748,2.51245e-09
0,3,6,0,0.589049,1.1781,2.51348e-09
0,3,7,0,0.589049,1.37445,2.51346e-09
0,3,8,0,0.589049,1.5708,2.51342e-09
0,3,9,0,0.589049,1.76715,2.51342e-09
0,3,10,0,0.589049,1.9635,2.51342e-09
0,3,11,0,0.589049,2.15984,2.51342e-09
0,3,12,0,0.589049,2.35619,2.51342e-09
0,3,13,0,0.589049,2.55254,2.51342e-09
0,3,14,0,0.589049,2.74889,2.51342e-09
0,3,15,0,0.589049,2.94524,2.51342e-09
0,3,16,0,0.589049,3.14159,2.51342e-09
0,3,17,0,0.589049,3.33794,2.51342e-09
0,3,18,0,0.589049,3.53429,2.51342e-09
0,3,19,0,0.589049,3.73064,2.51342e-09
0,3,20,0,0.589049,3.92699,2.51342e-09
0,3,21,0,0.589049,4.12334,2.51342e-09
0,3,22,0,0.589049,4.31969,2.51342e-09
0,3,23,0,0.589049,4.51604,2.51342e-09
0,3,24,0,0.589049,4.71239,2.51346e-09
0,3,25,0,0.589049,4.90874,2.51348e-09
0,3,26,0,0.589049,5.10509,2.51245e-09
0,3,27,0,0.589049,5.30144,2.50314e-09
0,3,28,0,0.589049,5.49779,2.45556e-09
0,3,29,0,0.589049,5.69414,2.2871e-09
0,3,30,0,0.589049,5.89049,1.85376e-09
0,3,31,0,0.589049,6.08684,1.04144e-09
0,4,0,0,0.785398,0,2.32486e-09
0,4,1,0,0.785398,0.19635,4.13894e-09
0,4,2,0,0.785398,0.392699,5.10736e-09
0,4,3,0,0.785398,0.589049,5.48418e-09
0,4,4,0,0.785398,0.785398,5.59077e-09
0,4,5,0,0.785398,0.981748,5.61166e-09
0,4,6,0,0.785398,1.1781,5.61398e-09
0,4,7,0,0.785398,1.37445,5.61392e-09
0,4,8,0,0.785398,1.5708,5.61385e-09
0,4,9,0,0.785398,1.76715,5.61383e-09
0,4,10,0,0.785398,1.9635,5.61383e-09
0,4,11,0,0.785398,2.15984,5.61383e-09
0,4,12,0,0.785398,2.35619,5.61383e-09
0,4,13,0,0.785398,2.55254,5.61383e-09
0,4,14,0,0.785398,2.74889,5.61383e-09
0,4,15,0,0.785398,2.94524,5.61383e-09
0,4,16,0,0.785398,3.14159,5.61383e-09
0,4,17,0,0.785398,3.33794,5.61383e-09
0,4,18,0,0.785398,3.53429,5.61383e-09
0,4,19,0,0.785398,3.73064,5.61383e-09
0,4,20,0,0.785398,3.92699,5.61383e-09
0,4,21,0,0.785398,4.12334,5.61383e-09
0,4,22,0,0.785398,4.31969,5.61383e-09
0,4,23,0,0.785398,4.51604,5.61385e-09
0,4,24,0,0.785398,4.71239,5.61392e-09
0,4,25,0,0.785398,4.90874,5.61398e-09
0,4,26,0,0.785398,5.10509,5.61166e-09
0,4,27,0,0.785398,5.30144,5.59077e-09
0,4,28,0,0.785398,5.49779,5.48418e-09
0,4,29,0,0.785398,5.69414,5.10736e-09
0,4,30,0,0.785398,5.89049,4.13894e-09
0,4,31,0,0.785398,6.08684,2.32486e-09
0,5,0,0,0.981748,0,4.86453e-09
0,5,1,0,0.981748,0.19635,8.66165e-09
0,5,2,0,0.981748,0.392699,1.069e-08
0,5,3,0,0.981748,0.589049,1.148e-08
0,5,4,0,0.981748,0.785398,1.17037e-08
0,5,5,0,0.981748,0.981748,1.17476e-08
0,5,6,0,0.981748,1.1781,1.17525e-08
0,5,7,0,0.981748,1.37445,1.17524e-08
0,5,8,0,0.981748,1.5708,1.17523e-08
0,5,9,0,0.981748,1.76715,1.17522e-08
0,5,10,0,0.981748,1.9635,1.17522e-08
0,5,11,0,0.981748,2.15984,1.17522e-08
0,5,12,0,0.981748,2.35619,1.17522e-08
0,5,13,0,0.981748,2.55254,1.17522e-08
0,5,14,0,0.981748,2.74889,1.17522e-08
0,5,15,0,0.981748,2.94524,1.17522e-08
0,5,16,0,0.981748,3.14159,1.17522e-08
0,5,17,0,0.981748,3.33794,1.17522e-08
0,5,18,0,0.981748,3.53429,1.17522e-08
0,5,19,0,0.981748,3.73064,1.17522e-08
0,5,20,0,0.981748,3.92699,1.17522e-08
0,5,21,0,0.981748,4.12334,1.17522e-08
0,5,22,0,0.981748,4.31969,1.17522e-08
0,5,23,0,0.981748,4.51604,1.17523e-08
0,5,24,0,0.981748,4.71239,1.17524e-08
0,5,25,0,0.981748,4.90874,1.17525e-08
0,5,26,0,0.981748,5.10509,1.17476e-08
0,5,27,0,0.981748,5.30144,1.17037e-08
0,5,28,0,0.981748,5.49779,1.148e-08
0,5,29,0,0.981748,5.69414,1.069e-08
0,5,30,0,0.981748,5.89049,8.66165e-09
0,5,31,0,0.981748,6.08684,4.86453e-09
0,6,0,0,1.1781,0,9.543e-09
0,6,1,0,1.1781,0.19635,1.69945e-08
0,6,2,0,1.1781,0.392699,2.09774e-08
0,6,3,0,1.1781,0.589049,2.25299e-08
0,6,4,0,1.1781,0.785398,2.297e-08
0,6,5,0,1.1781,0.981748,2.30565e-08
0,6,6,0,1.1781,1.1781,2.30662e-08
0,6,7,0,1.1781,1.37445,2.3066e-08
0,6,8,0,1.1781,1.5708,2.30657e-08
0,6,9,0,1.1781,1.76715,2.30656e-08
0,6,10,0,1.1781,1.9635,2.30656e-08
0,6,11,0,1.1781,2.15984,2.30656e-08
0,6,12,0,1.1781,2.35619,2.30656e-08
0,6,13,0,1.1781,2.55254,2.30656e-08
0,6,14,0,1.1781,2.74889,2.30656e-08
0,6,15,0,1.1781,2.94524,2.30656e-08
0,6,16,0,1.1781,3.14159,2.30656e-08
0,6,17,0,1.1781,3.33794,2.30656e-08
0,6,18,0,1.1781,3.53429,2.30656e-08
0,6,19,0,1.1781,3.73064,2.30656e-08
0,6,20,0,1.1781,3.92699,2.30656e-08
0,6,21,0,1.1781,4.12334,2.30656e-08
0,6,22,0,1.1781,4.31969,2.30656e-08
0,6,23,0,1.1781,4.51604,2.30657e-08
0,6,24,0,1.1781,4.71239,2.3066e-08
0,6,25,0,1.1781,4.90874,2.30662e-08
