i,j,k,x,y,z,f
0,0,0,0,0,0,8.78546e-07
0,0,1,0,0,0.19635,1.76295e-06
0,0,2,0,0,0.392699,2.54477e-06
0,0,3,0,0,0.589049,3.18847e-06
0,0,4,0,0,0.785398,3.68418e-06
0,0,5,0,0,0.981748,4.04135e-06
0,0,6,0,0,1.1781,4.28213e-06
0,0,7,0,0,1.37445,4.43398e-06
0,0,8,0,0,1.5708,4.52356e-06
0,0,9,0,0,1.76715,4.57297e-06
0,0,10,0,0,1.9635,4.59844e-06
0,0,11,0,0,2.15984,4.6107e-06
0,0,12,0,0,2.35619,4.61621e-06
0,0,13,0,0,2.55254,4.61851e-06
0,0,14,0,0,2.74889,4.6194e-06
0,0,15,0,0,2.94524,4.61969e-06
0,0,16,0,0,3.14159,4.61969e-06
0,0,17,0,0,3.33794,4.6194e-06
0,0,18,0,0,3.53429,4.61851e-06
0,0,19,0,0,3.73064,4.61621e-06
0,0,20,0,0,3.92699,4.6107e-06
0,0,21,0,0,4.12334,4.59844e-06
0,0,22,0,0,4.31969,4.57297e-06
0,0,23,0,0,4.51604,4.52356e-06
0,0,24,0,0,4.71239,4.43398e-06
0,0,25,0,0,4.90874,4.28213e-06
0,0,26,0,0,5.10509,4.04135e-06
0,0,27,0,0,5.30144,3.68418e-06
0,0,28,0,0,5.49779,3.18847e-06
0,0,29,0,0,5.69414,2.54477e-06
0,0,30,0,0,5.89049,1.76295e-06
0,0,31,0,0,6.08684,8.78546e-07
0,1,0,0,0.19635,0,2.05298e-06
0,1,1,0,0.19635,0.19635,4.11968e-06
0,1,2,0,0.19635,0.392699,5.94674e-06
0,1,3,0,0.19635,0.589049,7.45113e-06
0,1,4,0,0.19635,0.785398,8.60973e-06
0,1,5,0,0.19635,0.981748,9.44462e-06
0,1,6,0,0.19635,1.1781,1.00075e-05
0,1,7,0,0.19635,1.37445,1.03626e-05
0,1,8,0,0.19635,1.5708,1.0572e-05
0,1,9,0,0.19635,1.76715,1.06876e-05
0,1,10,0,0.19635,1.9635,1.07472e-05
0,1,11,0,0.19635,2.15984,1.07759e-05
0,1,12,0,0.19635,2.35619,1.07888e-05
0,1,13,0,0.19635,2.55254,1.07942e-05
0,1,14,0,0.19635,2.74889,1.07962e-05
0,1,15,0,0.19635,2.94524,1.07969e-05
0,1,16,0,0.19635,3.14159,1.07969e-05
0,1,17,0,0.19635,3.33794,1.07962e-05
0,1,18,0,0.19635,3.53429,1.07942e-05
0,1,19,0,0.19635,3.73064,1.07888e-05
