i,j,k,x,y,z,f
0,0,0,0,0,0,7.65479e-07
0,0,1,0,0,0.19635,1.53472e-06
0,0,2,0,0,0.392699,2.21235e-06
0,0,3,0,0,0.589049,2.76728e-06
0,0,4,0,0,0.785398,3.19156e-06
0,0,5,0,0,0.981748,3.49453e-06
0,0,6,0,0,1.1781,3.69656e-06
0,0,7,0,0,1.37445,3.82238e-06
0,0,8,0,0,1.5708,3.89552e-06
0,0,9,0,0,1.76715,3.93521e-06
0,0,10,0,0,1.9635,3.9553e-06
0,0,11,0,0,2.15984,3.96477e-06
0,0,12,0,0,2.35619,3.96893e-06
0,0,13,0,0,2.55254,3.97063e-06
0,0,14,0,0,2.74889,3.97126e-06
0,0,15,0,0,2.94524,3.97147e-06
0,0,16,0,0,3.14159,3.97147e-06
0,0,17,0,0,3.33794,3.97126e-06
0,0,18,0,0,3.53429,3.97063e-06
0,0,19,0,0,3.73064,3.96893e-06
0,0,20,0,0,3.92699,3.96477e-06
0,0,21,0,0,4.12334,3.9553e-06
0,0,22,0,0,4.31969,3.93521e-06
0,0,23,0,0,4.51604,3.89552e-06
0,0,24,0,0,4.71239,3.82238e-06
0,0,25,0,0,4.90874,3.69656e-06
0,0,26,0,0,5.10509,3.49453e-06
0,0,27,0,0,5.30144,3.19156e-06
0,0,28,0,0,5.49779,2.76728e-06
0,0,29,0,0,5.69414,2.21235e-06
0,0,30,0,0,5.89049,1.53472e-06
0,0,31,0,0,6.08684,7.65479e-07
0,1,0,0,0.19635,0,1.79614e-06
0,1,1,0,0.19635,0.19635,3.60115e-06
0,1,2,0,0.19635,0.392699,5.19124e-06
0,1,3,0,0.19635,0.589049,6.49351e-06
0,1,4,0,0.19635,0.785398,7.48928e-06
0,1,5,0,0.19635,0.981748,8.20039e-06
0,1,6,0,0.19635,1.1781,8.67467e-06
0,1,7,0,0.19635,1.37445,8.97006e-06
0,1,8,0,0.19635,1.5708,9.14183e-06
0,1,9,0,0.19635,1.76715,9.23504e-06
0,1,10,0,0.19635,1.9635,9.28223e-06
0,1,11,0,0.19635,2.15984,9.30449e-06
0,1,12,0,0.19635,2.35619,9.31427e-06
0,1,13,0,0.19635,2.55254,9.31825e-06
0,1,14,0,0.19635,2.74889,9.31975e-06
0,1,15,0,0.19635,2.94524,9.32023e-06
0,1,16,0,0.19635,3.14159,9.32023e-06
0,1,17,0,0.19635,3.33794,9.31975e-06
0,1,18,0,0.19635,3.53429,9.31825e-06
0,1,19,0,0.19635,3.73064,9.31427e-06
0,1,20,0,0.19635,3.92699,9.30449e-06
0,1,21,0,0.19635,4.12334,9.28223e-06
0,1,22,0,0.19635,4.31969,9.23504e-06
0,1,23,0,0.19635,4.51604,9.14183e-06
0,1,24,0,0.19635,4.71239,8.97006e-06
0,1,25,0,0.19635,4.90874,8.67467e-06
0,1,26,0,0.19635,5.10509,8.20039e-06
0,1,27,0,0.19635,5.30144,7.48928e-06
0,1,28,0,0.19635,5.49779,6.49351e-06
0,1,29,0,0.19635,5.69414,5.19124e-06
0,1,30,0,0.19635,5.89049,3.60115e-06
0,1,31,0,0.19635,6.08684,1.79614e-06
0,2,0,0,0.392699,0,3.28301e-06
0,2,1,0,0.392699,0.19635,6.58234e-06
0,2,2,0,0.392699,0.392699,9.489e-06
0,2,3,0,0.392699,0.589049,1.18697e-05
0,2,4,0,0.392699,0.785398,1.36904e-05
0,2,5,0,0.392699,0.981748,1.49907e-05
0,2,6,0,0.392699,1.1781,1.58582e-05
0,2,7,0,0.392699,1.37445,1.63986e-05
0,2,8,0,0.392699,1.5708,1.67129e-05
