i,j,k,x,y,z,f
0,0,0,0,0,0,3.83733e-13
0,0,1,0,0,0.19635,5.32493e-13
0,0,2,0,0,0.392699,5.56168e-13
0,0,3,0,0,0.589049,5.57023e-13
0,0,4,0,0,0.785398,5.56776e-13
0,0,5,0,0,0.981748,5.56743e-13
0,0,6,0,0,1.1781,5.56743e-13
0,0,7,0,0,1.37445,5.56744e-13
0,0,8,0,0,1.5708,5.56744e-13
0,0,9,0,0,1.76715,5.56744e-13
0,0,10,0,0,1.9635,5.56744e-13
0,0,11,0,0,2.15984,5.56744e-13
0,0,12,0,0,2.35619,5.56744e-13
0,0,13,0,0,2.55254,5.56744e-13
0,0,14,0,0,2.74889,5.56744e-13
0,0,15,0,0,2.94524,5.56744e-13
0,0,16,0,0,3.14159,5.56744e-13
0,0,17,0,0,3.33794,5.56744e-13
0,0,18,0,0,3.53429,5.56744e-13
0,0,19,0,0,3.73064,5.56744e-13
0,0,20,0,0,3.92699,5.56744e-13
0,0,21,0,0,4.12334,5.56744e-13
0,0,22,0,0,4.31969,5.56744e-13
0,0,23,0,0,4.51604,5.56744e-13
0,0,24,0,0,4.71239,5.56744e-13
0,0,25,0,0,4.90874,5.56743e-13
0,0,26,0,0,5.10509,5.56743e-13
0,0,27,0,0,5.30144,5.56776e-13
0,0,28,0,0,5.49779,5.57023e-13
0,0,29,0,0,5.69414,5.56168e-13
0,0,30,0,0,5.89049,5.32493e-13
0,0,31,0,0,6.08684,3.83733e-13
0,1,0,0,0.19635,0,1.31154e-12
0,1,1,0,0.19635,0.19635,1.8202e-12
0,1,2,0,0.19635,0.392699,1.90121e-12
0,1,3,0,0.19635,0.589049,1.90414e-12
0,1,4,0,0.19635,0.785398,1.9033e-12
0,1,5,0,0.19635,0.981748,1.90319e-12
0,1,6,0,0.19635,1.1781,1.90318e-12
0,1,7,0,0.19635,1.37445,1.90319e-12
0,1,8,0,0.19635,1.5708,1.90319e-12
0,1,9,0,0.19635,1.76715,1.90319e-12
0,1,10,0,0.19635,1.9635,1.90319e-12
0,1,11,0,0.19635,2.15984,1.90319e-12
0,1,12,0,0.19635,2.35619,1.90319e-12
0,1,13,0,0.19635,2.55254,1.90319e-12
0,1,14,0,0.19635,2.74889,1.90319e-12
0,1,15,0,0.19635,2.94524,1.90319e-12
0,1,16,0,0.19635,3.14159,1.90319e-12
0,1,17,0,0.19635,3.33794,1.90319e-12
0,1,18,0,0.19635,3.53429,1.90319e-12
0,1,19,0,0.19635,3.73064,1.90319e-12
0,1,20,0,0.19635,3.92699,1.90319e-12
0,1,21,0,0.19635,4.12334,1.90319e-12
0,1,22,0,0.19635,4.31969,1.90319e-12
0,1,23,0,0.19635,4.51604,1.90319e-12
0,1,24,0,0.19635,4.71239,1.90319e-12
0,1,25,0,0.19635,4.90874,1.90318e-12
0,1,26,0,0.19635,5.10509,1.90319e-12
0,1,27,0,0.19635,5.30144,1.9033e-12
0,1,28,0,0.19635,5.49779,1.90414e-12
0,1,29,0,0.19635,5.69414,1.90121e-12
0,1,30,0,0.19635,5.89049,1.8202e-12
0,1,31,0,0.19635,6.08684,1.31154e-12
0,2,0,0,0.392699,0,3.86613e-12
0,2,1,0,0.392699,0.19635,5.36737e-12
0,2,2,0,0.392699,0.392699,5.60685e-12
0,2,3,0,0.392699,0.589049,5.61558e-12
0,2,4,0,0.392699,0.785398,5.61309e-12
0,2,5,0,0.392699,0.981748,5.61276e-12
0,2,6,0,0.392699,1.1781,5.61275e-12
0,2,7,0,0.392699,1.37445,5.61276e-12
0,2,8,0,0.392699,1.5708,5.61276e-12
0,2,9,0,0.392699,1.76715,5.61276e-12
0,2,10,0,0.392699,1.9635,5.61276e-12
0,2,11,0,0.392699,2.15984,5.61276e-12
0,2,12,0,0.392699,2.35619,5.61276e-12
0,2,13,0,0.392699,2.55254,5.61276e-12
0,2,14,0,0.392699,2.74889,5.61276e-12
0,2,15,0,0.392699,2.94524,5.61276e-12
0,2,16,0,0.392699,3.14159,5.61276e-12
0,2,17,0,0.392699,3.33794,5.61276e-12
0,2,18,0,0.392699,3.53429,5.61276e-12
0,2,19,0,0.392699,3.73064,5.61276e-12
0,2,20,0,0.392699,3.92699,5.61276e-12
0,2,21,0,0.392699,4.12334,5.61276e-12
0,2,22,0,0.392699,4.31969,5.61276e-12
0,2,23,0,0.392699,4.51604,5.61276e-12
0,2,24,0,0.392699,4.71239,5.61276e-12
0,2,25,0,0.392699,4.90874,5.61275e-12
0,2,26,0,0.392699,5.10509,5.61276e-12
0,2,27,0,0.392699,5.30144,5.61309e-12
0,2,28,0,0.392699,5.49779,5.61558e-12
0,2,29,0,0.392699,5.69414,5.60685e-12
0,2,30,0,0.392699,5.89049,5.36737e-12
0,2,31,0,0.392699,6.08684,3.86613e-12
0,3,0,0,0.589049,0,1.05435e-11
0,3,1,0,0.589049,0.19635,1.46427e-11
0,3,2,0,0.589049,0.392699,1.52977e-11
0,3,3,0,0.589049,0.589049,1.53217e-11
0,3,4,0,0.589049,0.785398,1.53149e-11
0,3,5,0,0.589049,0.981748,1.5314e-11
0,3,6,0,0.589049,1.1781,1.5314e-11
0,3,7,0,0.589049,1.37445,1.5314e-11
0,3,8,0,0.589049,1.5708,1.5314e-11
0,3,9,0,0.589049,1.76715,1.5314e-11
0,3,10,0,0.589049,1.9635,1.5314e-11
0,3,11,0,0.589049,2.15984,1.5314e-11
0,3,12,0,0.589049,2.35619,1.5314e-11
0,3,13,0,0.589049,2.55254,1.5314e-11
0,3,14,0,0.589049,2.74889,1.5314e-11
0,3,15,0,0.589049,2.94524,1.5314e-11
0,3,16,0,0.589049,3.14159,1.5314e-11
0,3,17,0,0.589049,3.33794,1.5314e-11
0,3,18,0,0.589049,3.53429,1.5314e-11
0,3,19,0,0.589049,3.73064,1.5314e-11
0,3,20,0,0.589049,3.92699,1.5314e-11
0,3,21,0,0.589049,4.12334,1.5314e-11
0,3,22,0,0.589049,4.31969,1.5314e-11
0,3,23,0,0.589049,4.51604,1.5314e-11
0,3,24,0,0.589049,4.71239,1.5314e-11
0,3,25,0,0.589049,4.90874,1.5314e-11
0,3,26,0,0.589049,5.10509,1.5314e-11
0,3,27,0,0.589049,5.30144,1.53149e-11
0,3,28,0,0.589049,5.49779,1.53217e-11
0,3,29,0,0.589049,5.69414,1.52977e-11
0,3,30,0,0.589049,5.89049,1.46427e-11
0,3,31,0,0.589049,6.08684,1.05435e-11
0,4,0,0,0.785398,0,2.66837e-11
0,4,1,0,0.785398,0.19635,3.70701e-11
0,4,2,0,0.785398,0.392699,3.87324e-11
0,4,3,0,0.785398,0.589049,3.87938e-11
0,4,4,0,0.785398,0.785398,3.87766e-11
0,4,5,0,0.785398,0.981748,3.87742e-11
0,4,6,0,0.785398,1.1781,3.87742e-11
0,4,7,0,0.785398,1.37445,3.87742e-11
0,4,8,0,0.785398,1.5708,3.87743e-11
0,4,9,0,0.785398,1.76715,3.87743e-11
0,4,10,0,0.785398,1.9635,3.87743e-11
0,4,11,0,0.785398,2.15984,3.87743e-11
0,4,12,0,0.785398,2.35619,3.87743e-11
0,4,13,0,0.785398,2.55254,3.87743e-11
0,4,14,0,0.785398,2.74889,3.87743e-11
0,4,15,0,0.785398,2.94524,3.87743e-11
0,4,16,0,0.785398,3.14159,3.87743e-11
0,4,17,0,0.785398,3.33794,3.87743e-11
0,4,18,0,0.785398,3.53429,3.87743e-11
0,4,19,0,0.785398,3.73064,3.87743e-11
0,4,20,0,0.785398,3.92699,3.87743e-11
0,4,21,0,0.785398,4.12334,3.87743e-11
0,4,22,0,0.785398,4.31969,3.87743e-11
0,4,23,0,0.785398,4.51604,3.87743e-11
0,4,24,0,0.785398,4.71239,3.87742e-11
0,4,25,0,0.785398,4.90874,3.87742e-11
0,4,26,0,0.785398,5.10509,3.87742e-11
0,4,27,0,0.785398,5.30144,3.87766e-11
0,4,28,0,0.785398,5.49779,3.87938e-11
0,4,29,0,0.785398,5.69414,3.87324e-11
0,4,30,0,0.785398,5.89049,3.70701e-11
0,4,31,0,0.785398,6.08684,2.66837e-11
0,5,0,0,0.981748,0,6.26812e-11
0,5,1,0,0.981748,0.19635,8.71059e-11
0,5,2,0,0.981748,0.392699,9.10209e-11
0,5,3,0,0.981748,0.589049,9.11662e-11
0,5,4,0,0.981748,0.785398,9.11258e-11
0,5,5,0,0.981748,0.981748,9.11203e-11
0,5,6,0,0.981748,1.1781,9.11203e-11
0,5,7,0,0.981748,1.37445,9.11203e-11
0,5,8,0,0.981748,1.5708,9.11203e-11
0,5,9,0,0.981748,1.76715,9.11203e-11
0,5,10,0,0.981748,1.9635,9.11203e-11
0,5,11,0,0.981748,2.15984,9.11203e-11
0,5,12,0,0.981748,2.35619,9.11203e-11
0,5,13,0,0.981748,2.55254,9.11203e-11
0,5,14,0,0.981748,2.74889,9.11203e-11
0,5,15,0,0.981748,2.94524,9.11203e-11
0,5,16,0,0.981748,3.14159,9.11203e-11
0,5,17,0,0.981748,3.33794,9.11203e-11
0,5,18,0,0.981748,3.53429,9.11203e-11
0,5,19,0,0.981748,3.73064,9.11203e-11
0,5,20,0,0.981748,3.92699,9.11203e-11
0,5,21,0,0.981748,4.12334,9.11203e-11
0,5,22,0,0.981748,4.31969,9.11203e-11
0,5,23,0,0.981748,4.51604,9.11203e-11
0,5,24,0,0.981748,4.71239,9.11203e-11
0,5,25,0,0.981748,4.90874,9.11203e-11
0,5,26,0,0.981748,5.10509,9.11203e-11
0,5,27,0,0.981748,5.30144,9.11258e-11
0,5,28,0,0.981748,5.49779,9.11662e-11
0,5,29,0,0.981748,5.69414,9.10209e-11
0,5,30,0,0.981748,5.89049,8.71059e-11
0,5,31,0,0.981748,6.08684,6.26812e-11
0,6,0,0,1.1781,0,1.36681e-10
0,6,1,0,1.1781,0.19635,1.89994e-10
0,6,2,0,1.1781,0.392699,1.98551e-10
0,6,3,0,1.1781,0.589049,1.9887e-10
0,6,4,0,1.1781,0.785398,1.98782e-10
0,6,5,0,1.1781,0.981748,1.9877e-10
0,6,6,0,1.1781,1.1781,1.9877e-10
0,6,7,0,1.1781,1.37445,1.9877e-10
0,6,8,0,1.1781,1.5708,1.9877e-10
0,6,9,0,1.1781,1.76715,1.9877e-10
