i,j,k,x,y,z,f
0,0,0,0,0,0,1.93315e-09
0,0,1,0,0,0.19635,3.66996e-09
0,0,2,0,0,0.392699,4.89001e-09
0,0,3,0,0,0.589049,5.60046e-09
0,0,4,0,0,0.785398,5.94521e-09
0,0,5,0,0,0.981748,6.08444e-09
0,0,6,0,0,1.1781,6.13093e-09
0,0,7,0,0,1.37445,6.14355e-09
0,0,8,0,0,1.5708,6.14623e-09
0,0,9,0,0,1.76715,6.14662e-09
0,0,10,0,0,1.9635,6.14665e-09
0,0,11,0,0,2.15984,6.14664e-09
0,0,12,0,0,2.35619,6.14664e-09
0,0,13,0,0,2.55254,6.14664e-09
0,0,14,0,0,2.74889,6.14664e-09
0,0,15,0,0,2.94524,6.14664e-09
0,0,16,0,0,3.14159,6.14664e-09
0,0,17,0,0,3.33794,6.14664e-09
0,0,18,0,0,3.53429,6.14664e-09
0,0,19,0,0,3.73064,6.14664e-09
0,0,20,0,0,3.92699,6.14664e-09
0,0,21,0,0,4.12334,6.14665e-09
0,0,22,0,0,4.31969,6.14662e-09
0,0,23,0,0,4.51604,6.14623e-09
0,0,24,0,0,4.71239,6.14355e-09
0,0,25,0,0,4.90874,6.13093e-09
0,0,26,0,0,5.10509,6.08444e-09
0,0,27,0,0,5.30144,5.94521e-09
0,0,28,0,0,5.49779,5.60046e-09
0,0,29,0,0,5.69414,4.89001e-09
0,0,30,0,0,5.89049,3.66996e-09
0,0,31,0,0,6.08684,1.93315e-09
0,1,0,0,0.19635,0,5.41939e-09
0,1,1,0,0.19635,0.19635,1.02892e-08
0,1,2,0,0.19635,0.392699,1.37111e-08
0,1,3,0,0.19635,0.589049,1.57046e-08
0,1,4,0,0.19635,0.785398,1.66725e-08
0,1,5,0,0.19635,0.981748,1.70637e-08
0,1,6,0,0.19635,1.1781,1.71945e-08
0,1,7,0,0.19635,1.37445,1.723e-08
0,1,8,0,0.19635,1.5708,1.72375e-08
0,1,9,0,0.19635,1.76715,1.72387e-08
0,1,10,0,0.19635,1.9635,1.72387e-08
0,1,11,0,0.19635,2.15984,1.72387e-08
0,1,12,0,0.19635,2.35619,1.72387e-08
0,1,13,0,0.19635,2.55254,1.72387e-08
0,1,14,0,0.19635,2.74889,1.72387e-08
0,1,15,0,0.19635,2.94524,1.72387e-08
0,1,16,0,0.19635,3.14159,1.72387e-08
0,1,17,0,0.19635,3.33794,1.72387e-08
0,1,18,0,0.19635,3.53429,1.72387e-08
0,1,19,0,0.19635,3.73064,1.72387e-08
0,1,20,0,0.19635,3.92699,1.72387e-08
0,1,21,0,0.19635,4.12334,1.72387e-08
0,1,22,0,0.19635,4.31969,1.72387e-08
0,1,23,0,0.19635,4.51604,1.72375e-08
0,1,24,0,0.19635,4.71239,1.723e-08
0,1,25,0,0.19635,4.90874,1.71945e-08
0,1,26,0,0.19635,5.10509,1.70637e-08
0,1,27,0,0.19635,5.30144,1.66725e-08
0,1,28,0,0.19635,5.49779,1.57046e-08
0,1,29,0,0.19635,5.69414,1.37111e-08
0,1,30,0,0.19635,5.89049,1.02892e-08
0,1,31,0,0.19635,6.08684,5.41939e-09
0,2,0,0,0.392699,0,1.24597e-08
0,2,1,0,0.392699,0.19635,2.36579e-08
0,2,2,0,0.392699,0.392699,3.15297e-08
0,2,3,0,0.392699,0.589049,3.61182e-08
0,2,4,0,0.392699,0.785398,3.83477e-08
0,2,5,0,0.392699,0.981748,3.92495e-08
0,2,6,0,0.392699,1.1781,3.95512e-08
0,2,7,0,0.392699,1.37445,3.96333e-08
0,2,8,0,0.392699,1.5708,3.96508e-08
0,2,9,0,0.392699,1.76715,3.96534e-08
