i,j,k,x,y,z,f
0,0,0,0,0,0,3.19676e-07
0,0,1,0,0,0.19635,6.37235e-07
0,0,2,0,0,0.392699,9.10463e-07
0,0,3,0,0,0.589049,1.12637e-06
0,0,4,0,0,0.785398,1.28374e-06
0,0,5,0,0,0.981748,1.38957e-06
0,0,6,0,0,1.1781,1.45523e-06
0,0,7,0,0,1.37445,1.49282e-06
0,0,8,0,0,1.5708,1.51265e-06
0,0,9,0,0,1.76715,1.52229e-06
0,0,10,0,0,1.9635,1.5266e-06
0,0,11,0,0,2.15984,1.52837e-06
0,0,12,0,0,2.35619,1.52904e-06
0,0,13,0,0,2.55254,1.52927e-06
0,0,14,0,0,2.74889,1.52934e-06
0,0,15,0,0,2.94524,1.52936e-06
0,0,16,0,0,3.14159,1.52936e-06
0,0,17,0,0,3.33794,1.52934e-06
0,0,18,0,0,3.53429,1.52927e-06
0,0,19,0,0,3.73064,1.52904e-06
0,0,20,0,0,3.92699,1.52837e-06
0,0,21,0,0,4.12334,1.5266e-06
0,0,22,0,0,4.31969,1.52229e-06
0,0,23,0,0,4.51604,1.51265e-06
0,0,24,0,0,4.71239,1.49282e-06
0,0,25,0,0,4.90874,1.45523e-06
0,0,26,0,0,5.10509,1.38957e-06
0,0,27,0,0,5.30144,1.28374e-06
0,0,28,0,0,5.49779,1.12637e-06
0,0,29,0,0,5.69414,9.10463e-07
0,0,30,0,0,5.89049,6.37235e-07
0,0,31,0,0,6.08684,3.19676e-07
0,1,0,0,0.19635,0,7.7001e-07
0,1,1,0,0.19635,0.19635,1.53494e-06
0,1,2,0,0.19635,0.392699,2.19313e-06
0,1,3,0,0.19635,0.589049,2.71329e-06
0,1,4,0,0.19635,0.785398,3.09247e-06
0,1,5,0,0.19635,0.981748,3.3475e-06
0,1,6,0,0.19635,1.1781,3.50578e-06
0,1,7,0,0.19635,1.37445,3.59639e-06
0,1,8,0,0.19635,1.5708,3.64421e-06
0,1,9,0,0.19635,1.76715,3.66747e-06
0,1,10,0,0.19635,1.9635,3.67787e-06
0,1,11,0,0.19635,2.15984,3.68215e-06
0,1,12,0,0.19635,2.35619,3.68376e-06
0,1,13,0,0.19635,2.55254,3.68431e-06
0,1,14,0,0.19635,2.74889,3.68449e-06
0,1,15,0,0.19635,2.94524,3.68453e-06
0,1,16,0,0.19635,3.14159,3.68453e-06
0,1,17,0,0.19635,3.33794,3.68449e-06
0,1,18,0,0.19635,3.53429,3.68431e-06
0,1,19,0,0.19635,3.73064,3.68376e-06
0,1,20,0,0.19635,3.92699,3.68215e-06
0,1,21,0,0.19635,4.12334,3.67787e-06
0,1,22,0,0.19635,4.31969,3.66747e-06
0,1,23,0,0.19635,4.51604,3.64421e-06
0,1,24,0,0.19635,4.71239,3.59639e-06
0,1,25,0,0.19635,4.90874,3.50578e-06
0,1,26,0,0.19635,5.10509,3.3475e-06
0,1,27,0,0.19635,5.30144,3.09247e-06
0,1,28,0,0.19635,5.49779,2.71329e-06
0,1,29,0,0.19635,5.69414,2.19313e-06
0,1,30,0,0.19635,5.89049,1.53494e-06
0,1,31,0,0.19635,6.08684,7.7001e-07
0,2,0,0,0.392699,0,1.45875e-06
0,2,1,0,0.392699,0.19635,2.90795e-06
0,2,2,0,0.392699,0.392699,4.15502e-06
0,2,3,0,0.392699,0.589049,5.1407e-06
0,2,4,0,0.392699,0.785398,5.85934e-06
