i,j,k,x,y,z,f
0,0,0,0,0,0,1.36425e-06
0,0,1,0,0,0.19635,2.74502e-06
0,0,2,0,0,0.392699,3.97914e-06
0,0,3,0,0,0.589049,5.01236e-06
0,0,4,0,0,0.785398,5.82604e-06
0,0,5,0,0,0.981748,6.429e-06
0,0,6,0,0,1.1781,6.84944e-06
0,0,7,0,0,1.37445,7.12528e-06
0,0,8,0,0,1.5708,7.29553e-06
0,0,9,0,0,1.76715,7.39436e-06
0,0,10,0,0,1.9635,7.44831e-06
0,0,11,0,0,2.15984,7.47599e-06
0,0,12,0,0,2.35619,7.48932e-06
0,0,13,0,0,2.55254,7.49534e-06
0,0,14,0,0,2.74889,7.49785e-06
0,0,15,0,0,2.94524,7.49874e-06
0,0,16,0,0,3.14159,7.49874e-06
0,0,17,0,0,3.33794,7.49785e-06
0,0,18,0,0,3.53429,7.49534e-06
0,0,19,0,0,3.73064,7.48932e-06
0,0,20,0,0,3.92699,7.47599e-06
0,0,21,0,0,4.12334,7.44831e-06
0,0,22,0,0,4.31969,7.39436e-06
0,0,23,0,0,4.51604,7.29553e-06
0,0,24,0,0,4.71239,7.12528e-06
0,0,25,0,0,4.90874,6.84944e-06
0,0,26,0,0,5.10509,6.429e-06
0,0,27,0,0,5.30144,5.82604e-06
0,0,28,0,0,5.49779,5.01236e-06
0,0,29,0,0,5.69414,3.97914e-06
0,0,30,0,0,5.89049,2.74502e-06
0,0,31,0,0,6.08684,1.36425e-06
0,1,0,0,0.19635,0,3.14653e-06
0,1,1,0,0.19635,0.19635,6.33122e-06
0,1,2,0,0.19635,0.392699,9.17775e-06
0,1,3,0,0.19635,0.589049,1.1561e-05
0,1,4,0,0.19635,0.785398,1.3438e-05
0,1,5,0,0.19635,0.981748,1.4829e-05
0,1,6,0,0.19635,1.1781,1.57991e-05
0,1,7,0,0.19635,1.37445,1.64355e-05
0,1,8,0,0.19635,1.5708,1.68284e-05
0,1,9,0,0.19635,1.76715,1.70566e-05
0,1,10,0,0.19635,1.9635,1.71811e-05
0,1,11,0,0.19635,2.15984,1.7245e-05
0,1,12,0,0.19635,2.35619,1.72758e-05
0,1,13,0,0.19635,2.55254,1.72897e-05
0,1,14,0,0.19635,2.74889,1.72955e-05
0,1,15,0,0.19635,2.94524,1.72975e-05
0,1,16,0,0.19635,3.14159,1.72975e-05
0,1,17,0,0.19635,3.33794,1.72955e-05
0,1,18,0,0.19635,3.53429,1.72897e-05
0,1,19,0,0.19635,3.73064,1.72758e-05
0,1,20,0,0.19635,3.92699,1.7245e-05
0,1,21,0,0.19635,4.12334,1.71811e-05
0,1,22,0,0.19635,4.31969,1.70566e-05
0,1,23,0,0.19635,4.51604,1.68284e-05
0,1,24,0,0.19635,4.71239,1.64355e-05
0,1,25,0,0.19635,4.90874,1.57991e-05
0,1,26,0,0.19635,5.10509,1.4829e-05
0,1,27,0,0.19635,5.30144,1.3438e-05
0,1,28,0,0.19635,5.49779,1.1561e-05
0,1,29,0,0.19635,5.69414,9.17775e-06
0,1,30,0,0.19635,5.89049,6.33122e-06
0,1,31,0,0.19635,6.08684,3.14653e-06
0,2,0,0,0.392699,0,5.61499e-06
0,2,1,0,0.392699,0.19635,1.12982e-05
0,2,2,0,0.392699,0.392699,1.63782e-05
0,2,3,0,0.392699,0.589049,2.06317e-05
0,2,4,0,0.392699,0.785398,2.39819e-05
0,2,5,0,0.392699,0.981748,2.64651e-05
0,2,6,0,0.392699,1.1781,2.81969e-05
0,2,7,0,0.392699,1.37445,2.93335e-05
0,2,8,0,0.392699,1.5708,3.00352e-05
0,2,9,0,0.392699,1.76715,3.04427e-05
0,2,10,0,0.392699,1.9635,3.06652e-05
0,2,11,0,0.392699,2.15984,3.07794e-05
0,2,12,0,0.392699,2.35619,3.08344e-05
0,2,13,0,0.392699,2.55254,3.08593e-05
0,2,14,0,0.392699,2.74889,3.08697e-05
0,2,15,0,0.392699,2.94524,3.08733e-05
0,2,16,0,0.392699,3.14159,3.08733e-05
0,2,17,0,0.392699,3.33794,3.08697e-05
0,2,18,0,0.392699,3.53429,3.08593e-05
0,2,19,0,0.392699,3.73064,3.08344e-05
0,2,20,0,0.392699,3.92699,3.07794e-05
0,2,21,0,0.392699,4.12334,3.06652e-05
0,2,22,0,0.392699,4.31969,3.04427e-05
0,2,23,0,0.392699,4.51604,3.00352e-05
0,2,24,0,0.392699,4.71239,2.93335e-05
0,2,25,0,0.392699,4.90874,2.81969e-05
0,2,26,0,0.392699,5.10509,2.64651e-05
0,2,27,0,0.392699,5.30144,2.39819e-05
0,2,28,0,0.392699,5.49779,2.06317e-05
