i,j,k,x,y,z,f
0,0,0,0,0,0,1.06906e-06
0,0,1,0,0,0.19635,2.14787e-06
0,0,2,0,0,0.392699,3.10629e-06
0,0,3,0,0,0.589049,3.90136e-06
0,0,4,0,0,0.785398,4.51984e-06
0,0,5,0,0,0.981748,4.97113e-06
0,0,6,0,0,1.1781,5.28003e-06
0,0,7,0,0,1.37445,5.47835e-06
0,0,8,0,0,1.5708,5.59774e-06
0,0,9,0,0,1.76715,5.66513e-06
0,0,10,0,0,1.9635,5.70078e-06
0,0,11,0,0,2.15984,5.71844e-06
0,0,12,0,0,2.35619,5.72663e-06
0,0,13,0,0,2.55254,5.73018e-06
0,0,14,0,0,2.74889,5.73159e-06
0,0,15,0,0,2.94524,5.73207e-06
0,0,16,0,0,3.14159,5.73207e-06
0,0,17,0,0,3.33794,5.73159e-06
0,0,18,0,0,3.53429,5.73018e-06
0,0,19,0,0,3.73064,5.72663e-06
0,0,20,0,0,3.92699,5.71844e-06
0,0,21,0,0,4.12334,5.70078e-06
0,0,22,0,0,4.31969,5.66513e-06
0,0,23,0,0,4.51604,5.59774e-06
0,0,24,0,0,4.71239,5.47835e-06
0,0,25,0,0,4.90874,5.28003e-06
0,0,26,0,0,5.10509,4.97113e-06
0,0,27,0,0,5.30144,4.51984e-06
0,0,28,0,0,5.49779,3.90136e-06
0,0,29,0,0,5.69414,3.10629e-06
0,0,30,0,0,5.89049,2.14787e-06
0,0,31,0,0,6.08684,1.06906e-06
0,1,0,0,0.19635,0,2.48362e-06
0,1,1,0,0.19635,0.19635,4.98992e-06
0,1,2,0,0.19635,0.392699,7.21662e-06
0,1,3,0,0.19635,0.589049,9.06389e-06
0,1,4,0,0.19635,0.785398,1.0501e-05
0,1,5,0,0.19635,0.981748,1.15497e-05
0,1,6,0,0.19635,1.1781,1.22676e-05
0,1,7,0,0.19635,1.37445,1.27286e-05
0,1,8,0,0.19635,1.5708,1.30061e-05
0,1,9,0,0.19635,1.76715,1.31628e-05
0,1,10,0,0.19635,1.9635,1.32457e-05
0,1,11,0,0.19635,2.15984,1.32868e-05
0,1,12,0,0.19635,2.35619,1.33059e-05
0,1,13,0,0.19635,2.55254,1.33141e-05
0,1,14,0,0.19635,2.74889,1.33174e-05
0,1,15,0,0.19635,2.94524,1.33185e-05
0,1,16,0,0.19635,3.14159,1.33185e-05
0,1,17,0,0.19635,3.33794,1.33174e-05
0,1,18,0,0.19635,3.53429,1.33141e-05
0,1,19,0,0.19635,3.73064,1.33059e-05
0,1,20,0,0.19635,3.92699,1.32868e-05
0,1,21,0,0.19635,4.12334,1.32457e-05
0,1,22,0,0.19635,4.31969,1.31628e-05
0,1,23,0,0.19635,4.51604,1.30061e-05
0,1,24,0,0.19635,4.71239,1.27286e-05
0,1,25,0,0.19635,4.90874,1.22676e-05
0,1,26,0,0.19635,5.10509,1.15497e-05
0,1,27,0,0.19635,5.30144,1.0501e-05
0,1,28,0,0.19635,5.49779,9.06389e-06
0,1,29,0,0.19635,5.69414,7.21662e-06
0,1,30,0,0.19635,5.89049,4.98992e-06
0,1,31,0,0.19635,6.08684,2.48362e-06
0,2,0,0,0.392699,0,4.47721e-06
0,2,1,0,0.392699,0.19635,8.99542e-06
