i,j,k,x,y,z,f
0,0,0,0,0,0,4.24867e-08
0,0,1,0,0,0.19635,8.33816e-08
0,0,2,0,0,0.392699,1.16384e-07
0,0,3,0,0,0.589049,1.40053e-07
0,0,4,0,0,0.785398,1.55205e-07
0,0,5,0,0,0.981748,1.63868e-07
0,0,6,0,0,1.1781,1.68289e-07
0,0,7,0,0,1.37445,1.703e-07
0,0,8,0,0,1.5708,1.71113e-07
0,0,9,0,0,1.76715,1.71405e-07
0,0,10,0,0,1.9635,1.71496e-07
0,0,11,0,0,2.15984,1.71521e-07
0,0,12,0,0,2.35619,1.71527e-07
0,0,13,0,0,2.55254,1.71528e-07
0,0,14,0,0,2.74889,1.71528e-07
0,0,15,0,0,2.94524,1.71528e-07
0,0,16,0,0,3.14159,1.71528e-07
0,0,17,0,0,3.33794,1.71528e-07
0,0,18,0,0,3.53429,1.71528e-07
0,0,19,0,0,3.73064,1.71527e-07
0,0,20,0,0,3.92699,1.71521e-07
0,0,21,0,0,4.12334,1.71496e-07
0,0,22,0,0,4.31969,1.71405e-07
0,0,23,0,0,4.51604,1.71113e-07
0,0,24,0,0,4.71239,1.703e-07
0,0,25,0,0,4.90874,1.68289e-07
0,0,26,0,0,5.10509,1.63868e-07
0,0,27,0,0,5.30144,1.55205e-07
0,0,28,0,0,5.49779,1.40053e-07
0,0,29,0,0,5.69414,1.16384e-07
0,0,30,0,0,5.89049,8.33816e-08
0,0,31,0,0,6.08684,4.24867e-08
0,1,0,0,0.19635,0,1.08759e-07
0,1,1,0,0.19635,0.19635,2.13449e-07
0,1,2,0,0.19635,0.392699,2.97947e-07
0,1,3,0,0.19635,0.589049,3.58558e-07
0,1,4,0,0.19635,0.785398,3.97372e-07
0,1,5,0,0.19635,0.981748,4.19569e-07
0,1,6,0,0.19635,1.1781,4.30901e-07
0,1,7,0,0.19635,1.37445,4.36059e-07
0,1,8,0,0.19635,1.5708,4.38146e-07
0,1,9,0,0.19635,1.76715,4.38894e-07
0,1,10,0,0.19635,1.9635,4.3913e-07
0,1,11,0,0.19635,2.15984,4.39194e-07
0,1,12,0,0.19635,2.35619,4.39209e-07
0,1,13,0,0.19635,2.55254,4.39212e-07
0,1,14,0,0.19635,2.74889,4.39212e-07
0,1,15,0,0.19635,2.94524,4.39212e-07
0,1,16,0,0.19635,3.14159,4.39212e-07
0,1,17,0,0.19635,3.33794,4.39212e-07
0,1,18,0,0.19635,3.53429,4.39212e-07
0,1,19,0,0.19635,3.73064,4.39209e-07
0,1,20,0,0.19635,3.92699,4.39194e-07
0,1,21,0,0.19635,4.12334,4.3913e-07
0,1,22,0,0.19635,4.31969,4.38894e-07
0,1,23,0,0.19635,4.51604,4.38146e-07
0,1,24,0,0.19635,4.71239,4.36059e-07
0,1,25,0,0.19635,4.90874,4.30901e-07
0,1,26,0,0.19635,5.10509,4.19569e-07
0,1,27,0,0.19635,5.30144,3.97372e-07
0,1,28,0,0.19635,5.49779,3.58558e-07
0,1,29,0,0.19635,5.69414,2.97947e-07
0,1,30,0,0.19635,5.89049,2.13449e-07
