i,j,k,x,y,z,f
0,0,0,0,0,0,4.14383e-07
0,0,1,0,0,0.19635,8.27483e-07
0,0,2,0,0,0.392699,1.18549e-06
0,0,3,0,0,0.589049,1.4715e-06
0,0,4,0,0,0.785398,1.68304e-06
0,0,5,0,0,0.981748,1.82794e-06
0,0,6,0,0,1.1781,1.91985e-06
0,0,7,0,0,1.37445,1.97383e-06
0,0,8,0,0,1.5708,2.00318e-06
0,0,9,0,0,1.76715,2.01793e-06
0,0,10,0,0,1.9635,2.02479e-06
0,0,11,0,0,2.15984,2.02773e-06
0,0,12,0,0,2.35619,2.02889e-06
0,0,13,0,0,2.55254,2.02931e-06
0,0,14,0,0,2.74889,2.02945e-06
0,0,15,0,0,2.94524,2.02949e-06
0,0,16,0,0,3.14159,2.02949e-06
0,0,17,0,0,3.33794,2.02945e-06
0,0,18,0,0,3.53429,2.02931e-06
0,0,19,0,0,3.73064,2.02889e-06
0,0,20,0,0,3.92699,2.02773e-06
0,0,21,0,0,4.12334,2.02479e-06
0,0,22,0,0,4.31969,2.01793e-06
0,0,23,0,0,4.51604,2.00318e-06
0,0,24,0,0,4.71239,1.97383e-06
0,0,25,0,0,4.90874,1.91985e-06
0,0,26,0,0,5.10509,1.82794e-06
0,0,27,0,0,5.30144,1.68304e-06
0,0,28,0,0,5.49779,1.4715e-06
0,0,29,0,0,5.69414,1.18549e-06
0,0,30,0,0,5.89049,8.27483e-07
0,0,31,0,0,6.08684,4.14383e-07
0,1,0,0,0.19635,0,9.9037e-07
0,1,1,0,0.19635,0.19635,1.9777e-06
0,1,2,0,0.19635,0.392699,2.8334e-06
0,1,3,0,0.19635,0.589049,3.51708e-06
0,1,4,0,0.19635,0.785398,4.0228e-06
0,1,5,0,0.19635,0.981748,4.36925e-06
0,1,6,0,0.19635,1.1781,4.58906e-06
0,1,7,0,0.19635,1.37445,4.71818e-06
0,1,8,0,0.19635,1.5708,4.78839e-06
0,1,9,0,0.19635,1.76715,4.8237e-06
0,1,10,0,0.19635,1.9635,4.84011e-06
0,1,11,0,0.19635,2.15984,4.84715e-06
0,1,12,0,0.19635,2.35619,4.84993e-06
0,1,13,0,0.19635,2.55254,4.85094e-06
0,1,14,0,0.19635,2.74889,4.85127e-06
0,1,15,0,0.19635,2.94524,4.85136e-06
0,1,16,0,0.19635,3.14159,4.85136e-06
0,1,17,0,0.19635,3.33794,4.85127e-06
0,1,18,0,0.19635,3.53429,4.85094e-06
0,1,19,0,0.19635,3.73064,4.84993e-06
0,1,20,0,0.19635,3.92699,4.84715e-06
0,1,21,0,0.19635,4.12334,4.84011e-06
0,1,22,0,0.19635,4.31969,4.8237e-06
0,1,23,0,0.19635,4.51604,4.78839e-06
