i,j,k,x,y,z,f
0,0,0,0,0,0,7.91413e-11
0,0,1,0,0,0.19635,1.42037e-10
0,0,2,0,0,0.392699,1.76804e-10
0,0,3,0,0,0.589049,1.91038e-10
0,0,4,0,0,0.785398,1.95354e-10
0,0,5,0,0,0.981748,1.96291e-10
0,0,6,0,0,1.1781,1.96418e-10
0,0,7,0,0,1.37445,1.96422e-10
0,0,8,0,0,1.5708,1.96419e-10
0,0,9,0,0,1.76715,1.96418e-10
0,0,10,0,0,1.9635,1.96418e-10
0,0,11,0,0,2.15984,1.96418e-10
0,0,12,0,0,2.35619,1.96418e-10
0,0,13,0,0,2.55254,1.96418e-10
0,0,14,0,0,2.74889,1.96418e-10
0,0,15,0,0,2.94524,1.96418e-10
0,0,16,0,0,3.14159,1.96418e-10
0,0,17,0,0,3.33794,1.96418e-10
0,0,18,0,0,3.53429,1.96418e-10
0,0,19,0,0,3.73064,1.96418e-10
0,0,20,0,0,3.92699,1.96418e-10
0,0,21,0,0,4.12334,1.96418e-10
0,0,22,0,0,4.31969,1.96418e-10
0,0,23,0,0,4.51604,1.96419e-10
0,0,24,0,0,4.71239,1.96422e-10
0,0,25,0,0,4.90874,1.96418e-10
0,0,26,0,0,5.10509,1.96291e-10
0,0,27,0,0,5.30144,1.95354e-10
0,0,28,0,0,5.49779,1.91038e-10
0,0,29,0,0,5.69414,1.76804e-10
0,0,30,0,0,5.89049,1.42037e-10
0,0,31,0,0,6.08684,7.91413e-11
0,1,0,0,0.19635,0,2.41925e-10
0,1,1,0,0.19635,0.19635,4.34251e-10
0,1,2,0,0.19635,0.392699,5.40628e-10
0,1,3,0,0.19635,0.589049,5.84214e-10
0,1,4,0,0.19635,0.785398,5.97446e-10
0,1,5,0,0.19635,0.981748,6.00322e-10
0,1,6,0,0.19635,1.1781,6.00715e-10
0,1,7,0,0.19635,1.37445,6.00726e-10
0,1,8,0,0.19635,1.5708,6.00717e-10
0,1,9,0,0.19635,1.76715,6.00715e-10
0,1,10,0,0.19635,1.9635,6.00715e-10
0,1,11,0,0.19635,2.15984,6.00715e-10
0,1,12,0,0.19635,2.35619,6.00715e-10
0,1,13,0,0.19635,2.55254,6.00715e-10
0,1,14,0,0.19635,2.74889,6.00715e-10
0,1,15,0,0.19635,2.94524,6.00715e-10
0,1,16,0,0.19635,3.14159,6.00715e-10
0,1,17,0,0.19635,3.33794,6.00715e-10
0,1,18,0,0.19635,3.53429,6.00715e-10
0,1,19,0,0.19635,3.73064,6.00715e-10
0,1,20,0,0.19635,3.92699,6.00715e-10
0,1,21,0,0.19635,4.12334,6.00715e-10
0,1,22,0,0.19635,4.31969,6.00715e-10
0,1,23,0,0.19635,4.51604,6.00717e-10
0,1,24,0,0.19635,4.71239,6.00726e-10
0,1,25,0,0.19635,4.90874,6.00715e-10
0,1,26,0,0.19635,5.10509,6.00322e-10
0,1,27,0,0.19635,5.30144,5.97446e-10
0,1,28,0,0.19635,5.49779,5.84214e-10
0,1,29,0,0.19635,5.69414,5.40628e-10
0,1,30,0,0.19635,5.89049,4.34251e-10
0,1,31,0,0.19635,6.08684,2.41925e-10
0,2,0,0,0.392699,0,6.16618e-10
0,2,1,0,0.392699,0.19635,1.10701e-09
0,2,2,0,0.392699,0.392699,1.37844e-09
0,2,3,0,0.392699,0.589049,1.48976e-09
0,2,4,0,0.392699,0.785398,1.5236e-09
0,2,5,0,0.392699,0.981748,1.53097e-09
0,2,6,0,0.392699,1.1781,1.53198e-09
0,2,7,0,0.392699,1.37445,1.53201e-09
0,2,8,0,0.392699,1.5708,1.53198e-09
0,2,9,0,0.392699,1.76715,1.53198e-09
0,2,10,0,0.392699,1.9635,1.53198e-09
0,2,11,0,0.392699,2.15984,1.53198e-09
0,2,12,0,0.392699,2.35619,1.53198e-09
0,2,13,0,0.392699,2.55254,1.53198e-09
0,2,14,0,0.392699,2.74889,1.53198e-09
0,2,15,0,0.392699,2.94524,1.53198e-09
0,2,16,0,0.392699,3.14159,1.53198e-09
0,2,17,0,0.392699,3.33794,1.53198e-09
0,2,18,0,0.392699,3.53429,1.53198e-09
0,2,19,0,0.392699,3.73064,1.53198e-09
0,2,20,0,0.392699,3.92699,1.53198e-09
0,2,21,0,0.392699,4.12334,1.53198e-09
0,2,22,0,0.392699,4.31969,1.53198e-09
0,2,23,0,0.392699,4.51604,1.53198e-09
0,2,24,0,0.392699,4.71239,1.53201e-09
0,2,25,0,0.392699,4.90874,1.53198e-09
0,2,26,0,0.392699,5.10509,1.53097e-09
0,2,27,0,0.392699,5.30144,1.5236e-09
