i,j,k,x,y,z,f
0,0,0,0,0,0,1.74848e-05
0,0,1,0,0,0.19635,3.57007e-05
0,0,2,0,0,0.392699,5.29721e-05
0,0,3,0,0,0.589049,6.87892e-05
0,0,4,0,0,0.785398,8.28388e-05
0,0,5,0,0,0.981748,9.49466e-05
0,0,6,0,0,1.1781,0.00010507
0,0,7,0,0,1.37445,0.000113283
0,0,8,0,0,1.5708,0.000119746
0,0,9,0,0,1.76715,0.000124678
0,0,10,0,0,1.9635,0.000128327
0,0,11,0,0,2.15984,0.000130938
0,0,12,0,0,2.35619,0.000132737
0,0,13,0,0,2.55254,0.000133915
0,0,14,0,0,2.74889,0.000134618
0,0,15,0,0,2.94524,0.000134944
0,0,16,0,0,3.14159,0.000134944
0,0,17,0,0,3.33794,0.000134618
0,0,18,0,0,3.53429,0.000133915
0,0,19,0,0,3.73064,0.000132737
0,0,20,0,0,3.92699,0.000130938
0,0,21,0,0,4.12334,0.000128327
0,0,22,0,0,4.31969,0.000124678
0,0,23,0,0,4.51604,0.000119746
0,0,24,0,0,4.71239,0.000113283
0,0,25,0,0,4.90874,0.00010507
0,0,26,0,0,5.10509,9.49466e-05
0,0,27,0,0,5.30144,8.28388e-05
0,0,28,0,0,5.49779,6.87892e-05
0,0,29,0,0,5.69414,5.29721e-05
0,0,30,0,0,5.89049,3.57007e-05
0,0,31,0,0,6.08684,1.74848e-05
0,1,0,0,0.19635,0,3.74574e-05
0,1,1,0,0.19635,0.19635,7.6481e-05
0,1,2,0,0.19635,0.392699,0.000113481
0,1,3,0,0.19635,0.589049,0.000147366
0,1,4,0,0.19635,0.785398,0.000177465
0,1,5,0,0.19635,0.981748,0.000203404
0,1,6,0,0.19635,1.1781,0.000225093
0,1,7,0,0.19635,1.37445,0.000242688
0,1,8,0,0.19635,1.5708,0.000256534
0,1,9,0,0.19635,1.76715,0.000267102
0,1,10,0,0.19635,1.9635,0.000274919
0,1,11,0,0.19635,2.15984,0.000280514
0,1,12,0,0.19635,2.35619,0.000284369
0,1,13,0,0.19635,2.55254,0.000286893
0,1,14,0,0.19635,2.74889,0.000288398
0,1,15,0,0.19635,2.94524,0.000289098
0,1,16,0,0.19635,3.14159,0.000289098
0,1,17,0,0.19635,3.33794,0.000288398
0,1,18,0,0.19635,3.53429,0.000286893
0,1,19,0,0.19635,3.73064,0.000284369
0,1,20,0,0.19635,3.92699,0.000280514
0,1,21,0,0.19635,4.12334,0.000274919
0,1,22,0,0.19635,4.31969,0.000267102
0,1,23,0,0.19635,4.51604,0.000256534
0,1,24,0,0.19635,4.71239,0.000242688
0,1,25,0,0.19635,4.90874,0.000225093
0,1,26,0,0.19635,5.10509,0.000203404
0,1,27,0,0.19635,5.30144,0.000177465
0,1,28,0,0.19635,5.49779,0.000147366
0,1,29,0,0.19635,5.69414,0.000113481
0,1,30,0,0.19635,5.89049,7.6481e-05
0,1,31,0,0.19635,6.08684,3.74574e-05
0,2,0,0,0.392699,0,5.99898e-05
0,2,1,0,0.392699,0.19635,0.000122488
0,2,2,0,0.392699,0.392699,0.000181746
0,2,3,0,0.392699,0.589049,0.000236016
0,2,4,0,0.392699,0.785398,0.000284222
0,2,5,0,0.392699,0.981748,0.000325767
0,2,6,0,0.392699,1.1781,0.000360505
0,2,7,0,0.392699,1.37445,0.000388686
0,2,8,0,0.392699,1.5708,0.000410864
0,2,9,0,0.392699,1.76715,0.000427791
0,2,10,0,0.392699,1.9635,0.000440313
0,2,11,0,0.392699,2.15984,0.000449275
0,2,12,0,0.392699,2.35619,0.000455451
0,2,13,0,0.392699,2.55254,0.000459493
0,2,14,0,0.392699,2.74889,0.000461905
0,2,15,0,0.392699,2.94524,0.000463026
0,2,16,0,0.392699,3.14159,0.000463026
0,2,17,0,0.392699,3.33794,0.000461905
0,2,18,0,0.392699,3.53429,0.000459493
0,2,19,0,0.392699,3.73064,0.000455451
0,2,20,0,0.392699,3.92699,0.000449275
0,2,21,0,0.392699,4.12334,0.000440313
0,2,22,0,0.392699,4.31969,0.000427791
0,2,23,0,0.392699,4.51604,0.000410864
0,2,24,0,0.392699,4.71239,0.000388686
0,2,25,0,0.392699,4.90874,0.000360505
0,2,26,0,0.392699,5.10509,0.000325767
0,2,27,0,0.392699,5.30144,0.000284222
0,2,28,0,0.392699,5.49779,0.000236016
0,2,29,0,0.392699,5.69414,0.000181746
0,2,30,0,0.392699,5.89049,0.000122488
0,2,31,0,0.392699,6.08684,5.99898e-05
0,3,0,0,0.589049,0,8.60953e-05
0,3,1,0,0.589049,0.19635,0.000175791
0,3,2,0,0.589049,0.392699,0.000260837
0,3,3,0,0.589049,0.589049,0.000338725
0,3,4,0,0.589049,0.785398,0.000407911
0,3,5,0,0.589049,0.981748,0.000467539
0,3,6,0,0.589049,1.1781,0.000517398
0,3,7,0,0.589049,1.37445,0.000557847
0,3,8,0,0.589049,1.5708,0.00058968
0,3,9,0,0.589049,1.76715,0.000613978
0,3,10,0,0.589049,1.9635,0.000631952
0,3,11,0,0.589049,2.15984,0.000644818
0,3,12,0,0.589049,2.35619,0.000653684
0,3,13,0,0.589049,2.55254,0.000659487
0,3,14,0,0.589049,2.74889,0.000662951
0,3,15,0,0.589049,2.94524,0.00066456
0,3,16,0,0.589049,3.14159,0.00066456
0,3,17,0,0.589049,3.33794,0.000662951
0,3,18,0,0.589049,3.53429,0.000659487
0,3,19,0,0.589049,3.73064,0.000653684
0,3,20,0,0.589049,3.92699,0.000644818
0,3,21,0,0.589049,4.12334,0.000631952
0,3,22,0,0.589049,4.31969,0.000613978
0,3,23,0,0.589049,4.51604,0.00058968
0,3,24,0,0.589049,4.71239,0.000557847
0,3,25,0,0.589049,4.90874,0.000517398
0,3,26,0,0.589049,5.10509,0.000467539
0,3,27,0,0.589049,5.30144,0.000407911
0,3,28,0,0.589049,5.49779,0.000338725
0,3,29,0,0.589049,5.69414,0.000260837
0,3,30,0,0.589049,5.89049,0.000175791
0,3,31,0,0.589049,6.08684,8.60953e-05
0,4,0,0,0.785398,0,0.000116629
0,4,1,0,0.785398,0.19635,0.000238136
0,4,2,0,0.785398,0.392699,0.000353345
0,4,3,0,0.785398,0.589049,0.000458858
0,4,4,0,0.785398,0.785398,0.000552586
0,4,5,0,0.785398,0.981748,0.000633365
0,4,6,0,0.785398,1.1781,0.000700913
0,4,7,0,0.785398,1.37445,0.000755714
0,4,8,0,0.785398,1.5708,0.000798844
0,4,9,0,0.785398,1.76715,0.000831765
0,4,10,0,0.785398,1.9635,0.00085612
0,4,11,0,0.785398,2.15984,0.000873553
0,4,12,0,0.785398,2.35619,0.000885568
0,4,13,0,0.785398,2.55254,0.000893433
0,4,14,0,0.785398,2.74889,0.000898126
0,4,15,0,0.785398,2.94524,0.000900307
0,4,16,0,0.785398,3.14159,0.000900307
0,4,17,0,0.785398,3.33794,0.000898126
0,4,18,0,0.785398,3.53429,0.000893433
0,4,19,0,0.785398,3.73064,0.000885568
0,4,20,0,0.785398,3.92699,0.000873553
0,4,21,0,0.785398,4.12334,0.00085612
0,4,22,0,0.785398,4.31969,0.000831765
0,4,23,0,0.785398,4.51604,0.000798844
0,4,24,0,0.785398,4.71239,0.000755714
0,4,25,0,0.785398,4.90874,0.000700913
0,4,26,0,0.785398,5.10509,0.000633365
0,4,27,0,0.785398,5.30144,0.000552586
0,4,28,0,0.785398,5.49779,0.000458858
0,4,29,0,0.785398,5.69414,0.000353345
0,4,30,0,0.785398,5.89049,0.000238136
0,4,31,0,0.785398,6.08684,0.000116629
0,5,0,0,0.981748,0,0.000152124
0,5,1,0,0.981748,0.19635,0.000310611
0,5,2,0,0.981748,0.392699,0.000460886
0,5,3,0,0.981748,0.589049,0.000598515
0,5,4,0,0.981748,0.785398,0.000720773
0,5,5,0,0.981748,0.981748,0.000826144
0,5,6,0,0.981748,1.1781,0.000914258
0,5,7,0,0.981748,1.37445,0.000985746
0,5,8,0,0.981748,1.5708,0.00104201
0,5,9,0,0.981748,1.76715,0.00108496
0,5,10,0,0.981748,1.9635,0.00111674
0,5,11,0,0.981748,2.15984,0.00113948
0,5,12,0,0.981748,2.35619,0.00115516
0,5,13,0,0.981748,2.55254,0.00116542
0,5,14,0,0.981748,2.74889,0.00117154
0,5,15,0,0.981748,2.94524,0.00117439
0,5,16,0,0.981748,3.14159,0.00117439
0,5,17,0,0.981748,3.33794,0.00117154
0,5,18,0,0.981748,3.53429,0.00116542
0,5,19,0,0.981748,3.73064,0.00115516
0,5,20,0,0.981748,3.92699,0.00113948
0,5,21,0,0.981748,4.12334,0.00111674
0,5,22,0,0.981748,4.31969,0.00108496
0,5,23,0,0.981748,4.51604,0.00104201
0,5,24,0,0.981748,4.71239,0.000985746
0,5,25,0,0.981748,4.90874,0.000914258
0,5,26,0,0.981748,5.10509,0.000826144
0,5,27,0,0.981748,5.30144,0.000720773
0,5,28,0,0.981748,5.49779,0.000598515
0,5,29,0,0.981748,5.69414,0.000460886
0,5,30,0,0.981748,5.89049,0.000310611
0,5,31,0,0.981748,6.08684,0.000152124
0,6,0,0,1.1781,0,0.0001927
0,6,1,0,1.1781,0.19635,0.00039346
0,6,2,0,1.1781,0.392699,0.00058382
0,6,3,0,1.1781,0.589049,0.000758162
0,6,4,0,1.1781,0.785398,0.000913037
0,6,5,0,1.1781,0.981748,0.00104652
0,6,6,0,1.1781,1.1781,0.00115815
0,6,7,0,1.1781,1.37445,0.00124872
0,6,8,0,1.1781,1.5708,0.00132
0,6,9,0,1.1781,1.76715,0.00137441
0,6,10,0,1.1781,1.9635,0.00141468
0,6,11,0,1.1781,2.15984,0.0014435
0,6,12,0,1.1781,2.35619,0.00146336
0,6,13,0,1.1781,2.55254,0.00147636
0,6,14,0,1.1781,2.74889,0.00148413
0,6,15,0,1.1781,2.94524,0.00148773
0,6,16,0,1.1781,3.14159,0.00148773
0,6,17,0,1.1781,3.33794,0.00148413
0,6,18,0,1.1781,3.53429,0.00147636
0,6,19,0,1.1781,3.73064,0.00146336
0,6,20,0,1.1781,3.92699,0.0014435
0,6,21,0,1.1781,4.12334,0.00141468
0,6,22,0,1.1781,4.31969,0.00137441
0,6,23,0,1.1781,4.51604,0.00132
0,6,24,0,1.1781,4.71239,0.00124872
0,6,25,0,1.1781,4.90874,0.00115815
0,6,26,0,1.1781,5.10509,0.00104652
0,6,27,0,1.1781,5.30144,0.000913037
0,6,28,0,1.1781,5.49779,0.000758162
0,6,29,0,1.1781,5.69414,0.00058382
0,6,30,0,1.1781,5.89049,0.00039346
0,6,31,0,1.1781,6.08684,0.0001927
0,7,0,0,1.37445,0,0.000237985
0,7,1,0,1.37445,0.19635,0.000485927
0,7,2,0,1.37445,0.392699,0.000721025
0,7,3,0,1.37445,0.589049,0.000936345
0,7,4,0,1.37445,0.785398,0.00112762
0,7,5,0,1.37445,0.981748,0.00129249
0,7,6,0,1.37445,1.1781,0.00143036
0,7,7,0,1.37445,1.37445,0.00154222
0,7,8,0,1.37445,1.5708,0.00163027
0,7,9,0,1.37445,1.76715,0.00169749
0,7,10,0,1.37445,1.9635,0.00174722
0,7,11,0,1.37445,2.15984,0.00178283
0,7,12,0,1.37445,2.35619,0.00180737
0,7,13,0,1.37445,2.55254,0.00182343
0,7,14,0,1.37445,2.74889,0.00183302
0,7,15,0,1.37445,2.94524,0.00183748
0,7,16,0,1.37445,3.14159,0.00183748
0,7,17,0,1.37445,3.33794,0.00183302
