i,j,k,x,y,z,f
0,0,0,0,0,0,4.22105e-06
0,0,1,0,0,0.19635,8.54934e-06
0,0,2,0,0,0.392699,1.25223e-05
0,0,3,0,0,0.589049,1.59858e-05
0,0,4,0,0,0.785398,1.88655e-05
0,0,5,0,0,0.981748,2.11497e-05
0,0,6,0,0,1.1781,2.28782e-05
0,0,7,0,0,1.37445,2.41262e-05
0,0,8,0,0,1.5708,2.49856e-05
0,0,9,0,0,1.76715,2.55503e-05
0,0,10,0,0,1.9635,2.59041e-05
0,0,11,0,0,2.15984,2.61154e-05
0,0,12,0,0,2.35619,2.62356e-05
0,0,13,0,0,2.55254,2.63005e-05
0,0,14,0,0,2.74889,2.63328e-05
0,0,15,0,0,2.94524,2.6346e-05
0,0,16,0,0,3.14159,2.6346e-05
0,0,17,0,0,3.33794,2.63328e-05
0,0,18,0,0,3.53429,2.63005e-05
0,0,19,0,0,3.73064,2.62356e-05
0,0,20,0,0,3.92699,2.61154e-05
0,0,21,0,0,4.12334,2.59041e-05
0,0,22,0,0,4.31969,2.55503e-05
0,0,23,0,0,4.51604,2.49856e-05
0,0,24,0,0,4.71239,2.41262e-05
0,0,25,0,0,4.90874,2.28782e-05
0,0,26,0,0,5.10509,2.11497e-05
0,0,27,0,0,5.30144,1.88655e-05
0,0,28,0,0,5.49779,1.59858e-05
0,0,29,0,0,5.69414,1.25223e-05
0,0,30,0,0,5.89049,8.54934e-06
0,0,31,0,0,6.08684,4.22105e-06
0,1,0,0,0.19635,0,9.41841e-06
0,1,1,0,0.19635,0.19635,1.90762e-05
0,1,2,0,0.19635,0.392699,2.79413e-05
0,1,3,0,0.19635,0.589049,3.56698e-05
0,1,4,0,0.19635,0.785398,4.20958e-05
0,1,5,0,0.19635,0.981748,4.71931e-05
0,1,6,0,0.19635,1.1781,5.10506e-05
0,1,7,0,0.19635,1.37445,5.38358e-05
0,1,8,0,0.19635,1.5708,5.5754e-05
0,1,9,0,0.19635,1.76715,5.70144e-05
0,1,10,0,0.19635,1.9635,5.78041e-05
0,1,11,0,0.19635,2.15984,5.82759e-05
0,1,12,0,0.19635,2.35619,5.85444e-05
0,1,13,0,0.19635,2.55254,5.86892e-05
0,1,14,0,0.19635,2.74889,5.87615e-05
0,1,15,0,0.19635,2.94524,5.87909e-05
0,1,16,0,0.19635,3.14159,5.87909e-05
0,1,17,0,0.19635,3.33794,5.87615e-05
0,1,18,0,0.19635,3.53429,5.86892e-05
0,1,19,0,0.19635,3.73064,5.85444e-05
0,1,20,0,0.19635,3.92699,5.82759e-05
0,1,21,0,0.19635,4.12334,5.78041e-05
0,1,22,0,0.19635,4.31969,5.70144e-05
0,1,23,0,0.19635,4.51604,5.5754e-05
0,1,24,0,0.19635,4.71239,5.38358e-05
0,1,25,0,0.19635,4.90874,5.10506e-05
0,1,26,0,0.19635,5.10509,4.71931e-05
0,1,27,0,0.19635,5.30144,4.20958e-05
0,1,28,0,0.19635,5.49779,3.56698e-05
0,1,29,0,0.19635,5.69414,2.79413e-05
0,1,30,0,0.19635,5.89049,1.90762e-05
0,1,31,0,0.19635,6.08684,9.41841e-06
0,2,0,0,0.392699,0,1.60293e-05
0,2,1,0,0.392699,0.19635,3.24662e-05
0,2,2,0,0.392699,0.392699,4.75544e-05
0,2,3,0,0.392699,0.589049,6.07085e-05
0,2,4,0,0.392699,0.785398,7.16462e-05
0,2,5,0,0.392699,0.981748,8.03228e-05
0,2,6,0,0.392699,1.1781,8.68897e-05
0,2,7,0,0.392699,1.37445,9.16313e-05
0,2,8,0,0.392699,1.5708,9.48975e-05
0,2,9,0,0.392699,1.76715,9.70435e-05
0,2,10,0,0.392699,1.9635,9.83885e-05
0,2,11,0,0.392699,2.15984,9.91921e-05
0,2,12,0,0.392699,2.35619,9.96494e-05
0,2,13,0,0.392699,2.55254,9.98961e-05
0,2,14,0,0.392699,2.74889,0.000100019
0,2,15,0,0.392699,2.94524,0.000100069
